"","sim_id","true_alpha_game1","fit_alpha_game1","true_alpha_game2","fit_alpha_game2","true_temp_game1","fit_temp_game1","true_temp_game2","fit_temp_game2","true_envy","fit_envy","true_guilt","fit_guilt","neg_log_lik"
"100",100,0.957884193710052,0.55566051006466,0.306810508570634,1,1.22563752371352,3.27433226007767,3.85502864834853,6.83591497513787,0.838237068150192,5,0.0633546535391361,0.01,18.5958725222899
"101",101,0.146371302851476,0.372993509561216,0.963889110372402,1,2.76387664829381,8.13688967260132,0.578701227460988,0.1,1.77922056382522,5,0.819593340740539,0.807638503647889,56.4850394426224
"102",102,0.766200482491404,0.841395907106224,0.360375009854324,0.0348820897007898,3.59179132303689,1.95906118408957,1.3925915573258,0.1,0.790516596287489,1.30040541023508,0.153743587899953,0.59782120727877,32.4344460461542
"103",103,0.4298510005977,0.0292744009312612,0.787933396990411,1,4.28407484402414,0.1,3.72218486284837,0.134574843906107,0.897151057608426,1.05565743157929,0.864968027221039,1.89127902296391,25.5701968063029
"104",104,0.262301148003899,0.00588892541980741,0.852568759182468,0.138326349880052,3.91588053349406,0.1,2.03757265997119,0.1,0.594653454143554,1.47971404821544,0.580783950746991,0.739803264902733,51.3959170195942
"105",105,0.454424213566817,1,0.528814174155705,1,0.221470357384533,0.1,0.280310687655583,0.1,0.200633775442839,0.445353193709067,0.91807039885316,0.01,8.77647581194632
"106",106,0.537616753829643,0.387727576629527,0.346835627430119,0.990344952087784,1.94831029232591,0.1,1.93542320446577,2.67251410563167,1.78005279507488,0.236928599389934,0.368250931380317,1.42178907464542,19.085125321684
"107",107,0.368813646701165,1,0.939697967744432,0.948867855087019,1.31419173842296,0.1,2.32264175983146,0.1,0.451119784731418,1.55331684805033,0.33919155516196,0.01,14.0521031693074
"108",108,0.689821289065294,0.0903323269654169,0.0381216641468927,0.00992120109739779,4.77662256839685,0.1,0.956936780014075,0.307953649214028,1.93728562956676,3.61303091666615,1.28939692431595,2,55.5532121813876
"109",109,0.108135086419061,0.682178058741077,0.303571106111631,1,3.68954871594906,15,2.89130132680293,6.35304732895068,1.30943774152547,5,0.722890035132878,0.880520234224377,73.9011808936779
"110",110,0.367329597556964,0.513846188382182,0.12078436194919,0.0064692708277698,1.85440215880517,1.55442325366436,1.05570854453836,0.1,0.949580383487046,5,1.1134528471157,1.36627107503299,47.5642454181818
"111",111,0.64391812834423,0.0204487282108929,0.219545207433403,0.708455645431374,1.52020319250878,0.1,0.546592683950439,6.19718702297455,0.973157405853271,0.854952839310852,0.496192176709883,0.01,23.2224048254163
"112",112,0.484889712389559,0.844367241220434,0.766904316777363,0.983938831392841,0.859881314309314,0.1,4.91670888285153,3.08709108174604,1.48226288054138,1.47528758635625,0.953353572171181,1.04090463954561,32.2624055924022
"113",113,0.0797431891504675,0.0228504792583818,0.19098669109866,0.00344608058875001,1.9809473576257,0.212609050370871,3.77524614387658,0.1,0.573335238266736,1.39534157421045,0.0958381419768557,0.01,61.6868900039654
"114",114,0.774006288247183,1,0.532820888916031,1,3.49994079789612,0.1,0.798981941584498,0.1,1.47337874304503,1.47290587670862,0.774839131976478,0.353399264209263,12.213514156679
"115",115,0.645055866809562,1,0.932403675685637,0.974362656782682,0.759865388670005,0.1,3.0193303846987,4.39142900040003,0.235148834995925,1.09311672853751,0.0860715099843219,0.01,13.0513679105416
"116",116,0.869214933654293,1,0.849795794640668,0.0442798073322631,1.59601362976246,0.1,1.40326629260089,0.1,0.229014965239912,1.18264334170845,0.740317932330072,0.302132655137514,11.8180308709353
"117",117,0.748364585121162,1,0.538524356195703,0.881689213805856,3.54738021534868,3.10771635019026,1.24380102993455,1.58910249219639,0.114257233217359,0.636251059307201,1.4408104653703,1.87202902734807,29.2008272072343
"118",118,0.815376624446362,1,0.774791300464421,0.589051947400801,3.53687731793616,4.77422950045966,2.4948652171297,1.9910475789232,0.152541810646653,0.01,0.958766216877848,0.876037942569978,35.8230482566652
"119",119,0.656715241479687,1,0.695166907589883,0.905848967065205,1.00862043409143,0.1,1.80171059956774,1.95154752031263,0.0308223213069141,0.119422280186756,0.352949857944623,0.01,14.3117760696947
"120",120,0.3146164585324,1,0.691316460096277,0.897884573815294,0.745784642593935,0.1,0.722317541344091,0.1,0.0166302244178951,0.01,1.08112329617143,1.16068360959916,21.0726464583111
"121",121,0.31653363332618,0.881656917894129,0.905352366333827,1,4.44472019881941,6.8644675883797,3.43065119339153,0.1,0.990412765648216,1.30943358563625,0.552006320678629,1.90463419895987,35.8997173222954
"122",122,0.790472658844665,0.32410184234852,0.550688596484251,0.971094957627434,0.753188713057898,0.1,2.62675985000096,4.08311848215641,1.62821481609717,1.4957872501273,0.185417428147048,0.01,26.2967383687279
"123",123,0.894495838647708,0.568710865813724,0.268574868733995,0.934816106238105,1.79898089545313,0.1,1.09029372548684,0.313069273418354,1.11192774446681,0.538837777799721,1.41872894600965,1.05910526276627,14.4802582954648
"124",124,0.302986027738079,0.124688586851049,0.381411782270297,0.521062395201816,4.18438438924495,2.32038577145713,2.46435955397319,3.71607113676531,0.915096054784954,3.79074592472602,0.262175776879303,0.2509919349779,49.6422731468331
"125",125,0.707699318770319,1,0.853623346239328,1,2.50830082965549,0.1,4.20711521967314,0.1,0.45255045639351,5,0.960176396998577,0.01,11.7722080848003
"126",126,0.550385189596564,0.984490734736275,0.698004601681605,0.0661778808835065,1.35376504668966,0.1,2.03831101059914,0.1,1.48753703990951,1.54501021227982,1.00359710189514,1.05557570845449,23.9515791246616
"127",127,0.57094059695024,0.975004004936288,0.296470975321718,0.824984377590747,0.61309659157414,1.19503040979249,1.06415122668259,0.1,1.29296548012644,1.22245293343999,0.234513666364364,0.01,12.3957905400335
"128",128,0.663293707338162,0.459292370087097,0.482867774912156,0.249681314495795,3.04536706437357,1.30367973209453,4.23455647821538,0.554176517517641,1.98520014807582,1.03170995502934,0.267505996045657,0.504336100149768,25.7385142155789
"129",129,0.24326792018488,0.595627988787025,0.0784660657867789,0.071549329828867,0.222060512402095,0.1,4.92040518920403,15,0.209497362375259,5,1.01910164672881,0.124703659285991,49.2332285983651
"130",130,0.817020103805698,1,0.611532992729917,0.0570992725107266,3.24247309253551,10.7922510800443,3.77600618700963,0.1,1.28074521431699,0.01,0.328694875119254,0.01,23.6972335426761
"131",131,0.181823684531264,0.400125202436052,0.920531331817619,1,1.98293504093308,4.61872663569457,1.15481203531381,0.1,1.72034479817376,3.31268769266083,0.872376479208469,0.924830001581814,33.6963729668556
"132",132,0.832911004209891,1,0.661046640584245,0.670300694868072,3.5282080726698,0.1,4.31853335073683,0.290065587818696,0.375932388007641,3.73782837635922,0.235254935338162,1.14498922627066,13.4721311072928
"133",133,0.520877726217732,0.792325165570012,0.109421863825992,1,4.24983676939737,7.46532800840145,0.44866830187384,1.50223362966008,0.168784098699689,0.01,0.229835880920291,0.01,17.663234080038
"134",134,0.948130212523974,0.999986657430969,0.79679913637694,1,2.09809289416298,1.25758820377761,2.32406958278734,0.951356594964896,1.31512986822054,1.52941029317936,1.24422783055343,1.59588648789233,32.3987784308733
"135",135,0.440022906479426,0.0736778747166747,0.321400589738041,0.0585640994118226,2.08893004229758,0.376266024664573,0.73782421881333,0.1,0.219949437770993,0.719614559749362,1.24514226440806,1.44110611676566,38.3207923269276
"136",136,0.112209762129933,0.00299606427171041,0.292559716482647,0.00294855753872178,2.11287655087654,0.1,2.79454417582601,0.1,0.881091567222029,1.15884669835468,1.44786979118362,2,85.2099673441735
"137",137,0.0342090136744082,0.00651086869149285,0.845885040750727,1,0.834600755455904,0.1,0.419717011554167,0.1,1.15438348054886,1.94564119439273,0.104997896240093,0.64947938609337,50.9350163616795
"138",138,0.292580508384854,0.667169500967034,0.047748538707383,0.0408807240404228,4.78036368470639,13.7364758166161,0.782892909226939,1.09787314305134,1.56527549494058,3.62091892867377,0.182921781437472,0.01,74.7115249398251
"139",139,0.986982821249403,1,0.767062106649391,1,0.149519868334755,0.0999999999999999,1.5166700568283,0.1,0.0791156725026667,0.01,0.253487257054076,0.01,8.95879736864028
"140",140,0.849096284937114,0.201196308590467,0.787346490486525,1,2.53912495530676,0.397869378877449,0.486013414291665,0.1,0.775619749445468,1.24309947517255,1.16422441892792,1.06244748450346,15.6103246165092
"141",141,0.807877273070626,0.515262123490069,0.783930422686972,1,4.21204262988176,0.529797261181512,2.21337916145567,1.68120991392442,0.643660235684365,1.08612015222447,1.40367182961199,2,29.9605856810757
"142",142,0.802901175315492,1,0.280459126709029,0.525919209204061,3.09842090008315,0.1,2.5540885877097,0.1,0.914167649112642,4.18142705207272,0.383767569554038,1.07984740429464,11.7722081020353
"143",143,0.792933277096599,1,0.291702795219608,0.0235800032282622,1.63446092770901,0.1,2.46883751838468,0.1,1.86550900619477,5,0.0271651914808899,0.532578634900044,23.7778513018457
"144",144,0.323243650412187,0.0134241493584929,0.301232322524302,0.491115907415699,2.67427381305024,0.1,4.28017240525223,3.46536601653615,1.15975823299959,5,0.245218786876649,0.221497602445173,33.0280523715714
"145",145,0.747983908466995,1,0.0803174292575568,0.0566630174076343,3.32620170600712,2.12272968083714,3.28465383900329,1.25244130043002,1.84118068683892,5,0.42897400225047,0.545869790228012,48.9548849268108
"146",146,0.125703889657743,0.0145508307629591,0.907430650019087,0.855095470667116,3.47003806636203,0.407448985193102,3.26951290967409,8.17224344654873,1.88474579853937,5,0.963187799672596,0.727905385445736,77.1230473253397
"147",147,0.806212783674709,0.604514048398746,0.26546986465808,0.456590251042839,2.23574952939525,0.530265849960308,1.84635343395639,3.54381021985755,0.0449295360594988,0.966434054564153,1.0575406079879,0.980509883134794,57.4512923267601
"148",148,0.4993820919469,0.878284695302907,0.12736770206131,0.898711069522937,3.39678010474891,7.44017075944035,2.32313474921975,15,1.17207343690097,3.6653222533132,0.453945743618533,0.406536412110922,55.855890221481
"149",149,0.940072887339629,1,0.104954988900572,0.00657276930780055,1.88780306291301,0.1,3.04076568405144,0.39227310419566,0.516929258592427,1.24149012446016,0.94292025687173,1.17572831497951,54.7449622890115
"150",150,0.8889909804333,0.776784569862393,0.225670800777152,0.0128976611527354,2.63799922131002,1.15043515195183,1.69074286008254,0.1,1.23040972510353,2.06059628394163,0.787496541277505,0.721517882280046,41.6878229293689
"151",151,0.884597005513497,0.628694120985769,0.449659319855273,0.0165882184452351,0.213378341076896,0.1,1.39122747592628,0.1,1.95671789348125,5,0.765312350238673,0.01,21.4664446862542
"152",152,0.978694523251615,0.295553137028354,0.493035573661327,0.286890019084189,0.81502141226083,0.1,2.8330530568026,3.09474999407751,0.694915362633765,0.473949975659774,0.704939856310375,0.448644172261036,37.6546167192908
"153",153,0.290015385514125,0.873667919859942,0.458058842425235,0.51059428294259,3.99248799404595,12.3265331214171,3.71380258407444,6.19543582292446,0.751557762268931,0.795942331011626,0.640840595355257,0.884135125859723,56.613135053987
"154",154,0.541334846010432,0.475776439483779,0.139378759311512,0.00961592677015871,2.79799097729847,2.73588649367231,4.02664945467841,0.1,1.86249969480559,2.00068358890068,1.2152880145004,1.15526445538619,56.3045919138401
"155",155,0.706144763850607,0.808210639998442,0.667753924829885,0.591099506922926,1.4452286160551,0.1,4.75408712567296,4.90215826655606,1.77049779845402,4.17874954166228,0.300470023881644,0.637621425747563,11.9873208234067
"156",156,0.39336529539898,1,0.702336036381312,1,1.7517785953125,3.89426228765139,0.660601447056979,0.1,0.91787793347612,1.47310947198618,0.645055257249624,0.769992000223092,19.362789473898
"157",157,0.432484872988425,0.681137227008833,0.0431014975672588,0.051377606535612,3.61547177613247,0.1,4.109685231396,15,1.07079445850104,1.61116890798825,1.30733671027701,1.89097332035946,59.5169090675756
"158",158,0.460293514537625,0.0281179890296446,0.158226736970246,0.876015765264672,1.73138727201149,0.1,3.64599484668579,15,1.94131500134245,1.30780159476533,0.371505585615523,0.622242139965611,52.169139411134
"159",159,0.753132983813994,1,0.158071692031808,0.0058436493057853,0.913080728473142,0.1,2.71116490249988,0.1,1.45429000817239,2.82334864240592,0.263491327059455,0.285440194676725,49.0099361761268
"160",160,0.733131778780371,1,0.159762384705246,0.518989800759922,1.87189017292112,1.01154298165736,4.83913774297107,15,1.50999301718548,0.175548913900366,0.01083640800789,0.017088167640012,47.6329258687491
"161",161,0.290778818856925,0.694100830719978,0.181451179017313,0.0462263577839778,1.77725495144259,3.38142930206999,4.00131138684228,0.980201393378083,1.19497606018558,0.782672247380046,0.945626878528856,1.05207226747136,40.383122396879
"162",162,0.660753224524669,0.698753034103908,0.291863984884694,0.190317337832761,2.26008197723422,2.94413758659866,1.66032931306399,1.09393018606884,0.101601721253246,0.0429817044938707,0.60737219627481,0.55593057084212,44.6265859792506
"163",163,0.353896293239668,0.781831877848294,0.708425007564947,1,1.43777714357711,3.34012989745832,0.801364371669479,0.1,0.0735042686574161,4.90676343701047,0.26771190832369,0.764609489622742,12.168953969192
"164",164,0.204082394824363,0.869440638653527,0.243079826291651,0.010218363703285,2.76526609465946,8.00039241682438,4.32859558477066,0.29734890547479,0.596516249701381,4.04542383933709,0.0729758263332769,0.01,48.2646286607576
"165",165,0.14273188393563,0.0624370376690188,0.791114800805226,1,0.371294339722954,0.1,0.264012756268494,0.1,1.73609957238659,5,1.12778157368302,1.13910226451557,29.0397812756217
"166",166,0.518153366395272,1,0.583891217131168,1,1.09332171694841,0.1,0.345568342949264,0.0999999999999999,0.0257675778120756,0.01,0.103965560090728,0.01,8.95879736864028
"167",167,0.482664778972976,0.970733818684102,0.975441071433015,0.854842456990195,0.574666373594664,0.486093087060341,4.84024641092401,5.81607003409272,1.36336093954742,5,0.029988098773174,0.225272584306169,29.7784736321253
"168",168,0.184767617820762,1,0.772363053946756,1,0.14799863321241,0.1,1.04569687843323,0.1,0.116957675665617,0.01,0.249929600860924,0.01,7.16703789991222
"169",169,0.163678903868422,1,0.933412939622067,1,1.88094585372601,8.38202175810924,3.92225846198853,2.75209870462474,0.51337154628709,1.94139323946268,0.0805190128739923,0.01,25.9616199564385
"170",170,0.677114545623772,0.836158819407924,0.814128475761972,0.99589069592697,3.32366190429311,0.1,0.661066917516291,0.92571474518565,0.844586507417262,0.853409978105083,0.928421844961122,1.69366738319953,22.7727359356393
"171",171,0.769799604048021,0.00637218847511276,0.591094197821803,1,2.50071561182849,0.1,1.16629691161215,4.9639050967751,0.38013017969206,5,0.46163620124571,0.01,23.9034963017013
"172",172,0.315264108157717,0.00519338921030773,0.202715312479995,0.898608230969986,3.62615342279896,0.1,0.622584481909871,0.1,0.527027243748307,1.67482711485959,0.384466188610531,0.01,34.0661505466926
"173",173,0.270677988706157,0.89650474288715,0.775803435286507,1,4.22203827588819,15,2.62312130704522,3.08569887585784,1.08242521295324,1.45466274658141,0.951035947306082,0.894043364961422,66.6433800507878
"174",174,0.672332860813476,0.987357508739301,0.423126109074801,0.924914989807797,0.693816682533361,0.1,4.4011139054317,0.185842489479065,0.67308242758736,0.935172315700888,1.38423628709279,1.18236074397409,14.9042185820861
"175",175,0.176406813645735,0.00546172237695132,0.985126374289393,1,4.30131673137657,0.1,2.76086602429859,0.1,0.239106748253107,5,0.0580273275263608,0.01,25.5825679644661
"176",176,0.187816919595934,0.0133150433775699,0.674111242820509,0.903167433429874,1.68194627887569,0.1,0.469890868873335,0.1,1.78698879480362,0.955038557579218,1.4333134383196,1.26076173300879,47.816187695185
"177",177,0.536844294606708,1,0.983685253350995,1,1.46442114380188,0.1,1.65524030430242,0.1,0.556481181643903,5,0.258811297710054,0.01,10.5682352806744
"178",178,0.973872301043011,0.829826212876026,0.579482377129607,1,2.21497212878894,0.833057303070355,0.270196848642081,0.1,1.36335050174966,1.34240552865642,1.45099285023753,1.35736760835115,26.0564655882773
"179",179,0.157371805156581,0.225856425617887,0.584625420696102,1,4.05991840460338,7.34868771798038,0.834960378264077,0.722508656998418,1.50934214890003,1.62402277617691,1.36556400521658,1.54574522121489,65.9644196129891
"180",180,0.958698040735908,1,0.983414910249412,1,0.428313379175961,0.1,0.697187546547502,0.1,1.51128116156906,3.67420831356244,0.239413124858402,0.01,8.95879736864028
"181",181,0.578418112755753,0.671108569089244,0.436084896973334,0.455885821101232,4.16521858524065,10.3423484540894,1.94601225811057,2.73474474356172,1.40532590821385,5,0.289627384627238,0.01,38.5499137507229
"182",182,0.9274971217243,1,0.437831609109417,0.0572497485883004,0.215471807005815,0.1,1.15679060763214,0.1,1.09551962744445,0.772621924010753,1.3056727348594,1.11084722779987,16.374483874086
"183",183,0.867871864116751,0.865044581304856,0.882044893810526,1,2.49749378880952,0.1,3.53821460714098,0.1,1.76608403911814,4.03072736373836,0.640483552473597,0.8291941205198,10.3859138517087
"184",184,0.258729187371209,0.00691310391546779,0.570116656646132,0.999952398527627,3.87442155168392,0.1,2.79581096610054,0.1,0.409389773849398,1.40757079461144,0.107097156811506,0.0100545048516955,21.5773506723069
"185",185,0.426444441722706,1,0.835706204995513,1,4.15582826896571,11.2921395920663,0.180993048707023,0.1,0.957424320746213,5,0.652025352814235,0.744322805689008,33.0812817911189
"186",186,0.643952219826169,0.0178813158257716,0.972330543491989,1,3.2864139940124,0.231919126172853,0.826600176468492,0.1,1.30028966488317,1.53385742034593,0.565001539885998,0.171398027577901,24.403783345769
"187",187,0.417523398199119,0.0725875163866186,0.435933919236995,1,4.22464706487954,0.764196742501047,1.49947884350549,0.1,1.39622054295614,5,0.539294889662415,1.14534187613121,25.1270560143458
"188",188,0.578761331220157,0.0539542896786296,0.07229733500164,0.0142568844343822,1.13116636963096,0.1,2.67774141828995,0.563779674779999,1.18705118540674,1.72958206575966,0.648173938854598,0.5351003261646,49.4528781874549
"189",189,0.211927334708162,0.0255120278818606,0.894331775587052,0.925251088945074,1.54945696515497,0.304022328126056,0.933685728767887,0.1,0.503766525071114,5,0.254642030457035,0.315071964632018,17.1094761410822
"190",190,0.821816293639131,0.90374517781405,0.941487779901363,0.620164374119177,3.87996649323031,5.92384947101542,0.989542852435261,0.1,1.44084039889276,5,0.49240253737662,0.344339270456786,25.2228327368654
"191",191,0.0108706536889076,1,0.190036672092974,0.776065855534122,1.19239153836388,15,3.92044188638683,15,0.796544380951673,0.525814758062823,0.739265742944553,1.17690506506704,86.844301464618
"192",192,0.551415924252942,1,0.30171054540202,0.00393795657266915,1.59814817386214,0.1,4.19724757587537,0.1,1.87618695013225,1.44413200107305,0.408474009018391,0.01,46.4862462681137
"193",193,0.852939998786896,0.026092570908944,0.518295754292049,0.947863745303439,4.15352142951451,0.1,3.05557058376726,0.1,0.271689856424928,5,0.516520886798389,0.653049650216556,21.4079710889035
"194",194,0.258460653233342,0.0168407815970523,0.353635577941313,1,3.50183507131878,0.294164902351293,2.95854876004159,0.1,1.77666310034692,0.915377312228541,0.147643740638159,0.01,38.7622518338203
"195",195,0.629087741817348,0.431513434370764,0.0782009072555229,0.001,1.81242184382863,0.436560258583049,3.82918109185994,15,0.200815986841917,0.01,1.06048822891898,2,54.4283062611519
"196",196,0.846532527916133,1,0.356365590775385,0.226049778693046,4.57857120723929,2.00341236277599,1.55750877377577,0.399096461674703,1.25230063823983,1.43369616429207,0.134165969677269,0.661954353251827,18.7255439440528
"197",197,0.58712229420431,1,0.218325841533951,0.241031971619627,0.777304588374682,0.0999999999999999,2.38205856380519,1.92677111328499,0.190456282813102,0.229477672943241,0.0204608591739088,0.16737391341552,19.0544829200885
"198",198,0.571776013495401,1,0.867015663199127,1,3.00271691828966,5.5726073200762,1.10107719481457,0.1,1.34844691772014,0.01,0.0279809050261974,0.01,12.771178669204
"199",199,0.532012673681602,0.190577887347566,0.579474937515333,0.762033454229429,3.00140813030303,0.824565566441649,4.51165323220193,2.15973775084398,0.994275907054543,0.905881040617609,0.589354156516492,0.836157458924863,25.2549844823741
"200",200,0.279445163984783,1,0.620054663703777,0.25821650119095,3.64833545589354,15,2.75953517644666,0.437986684949906,1.37622495554388,5,0.177808749256656,0.585327767494825,20.4037411587006
