"participant","envy","guilt","temp_game1","temp_game2","sensitivity_game1","sensitivity_game2","alpha_Q_game1","alpha_Q_game2","w","nll","aic","bic","best_k","approach"
"27i4qdReBcXw8YuEi",2.34850273942375,0.178931945620399,3.4777724474745,5.4651344974007,0.744884356344151,0.436517419941583,0.823201176099238,0.665098795303937,0.653596975481896,11.6793772042686,41.3587544085371,58.5669614573904,3,"hierarchical"
"2ghfK9aHNeDGySQ3u",1.04040238763654,0.224618257708926,3.77387560955802,3.91248532065751,0.50440937809456,0.540697660935226,0.908207517089488,0.879836924839311,0.883524003439251,14.5316425338042,47.0632850676084,63.714613482999,2,"hierarchical"
"2j73t2yQ64ngLzJyz",0.01,0.418239147047978,3.9143927977326,3.92217802650709,0.54689290260851,0.587706367978517,0.963128126051849,0.966882214057463,0.871268033072584,17.4556508696643,52.9113017393286,70.1195087881819,2,"hierarchical"
"3AgtjHpxyrgstBNMZ",1.7295196483674,0.26582530821458,3.94706103793872,4.03353863786013,0.513314600644075,0.511030777187755,0.408798460161007,0.401437380602942,0.58080588600417,2.83616824141347,23.6723364828269,40.8805435316803,3,"hierarchical"
"3dbsqfSprGiQhZaLf",1.95320393705747,0.210722273208247,3.91714914312111,3.80121466475762,0.596041118480993,0.512879185519113,0.495147650052616,0.426836512627944,0.565706667668772,3.68045067687206,25.3609013537441,42.0122297691346,2,"hierarchical"
"3MJxZfkZpopGgv6Xd",1.88121222520334,0.379795900142697,4.74375527145857,4.80192644000777,0.511041036358867,0.573976135347886,0.960474770247683,0.99,0.831310917748113,14.733583089297,47.4671661785941,64.4935488615897,3,"hierarchical"
"3W6oYvY9BWQChF64y",0.256255263970634,0.153575975808941,4.46702030205731,4.77118142188166,0.638077646198377,0.526868662160086,0.839763433769454,0.946991841043208,0.767664606218676,15.1920596625461,48.3841193250923,65.5923263739456,3,"hierarchical"
"4pmMPmcSFQvdQzcsy",1.87889034420685,0.212900839080224,4.37837866401879,4.67827449632121,0.599689383749653,0.640032553737675,0.949255352974736,0.99,0.946997544582484,16.1272126385832,50.2544252771664,67.2808079601621,2,"hierarchical"
"4RkttSpAP5oejHxwQ",1.16013198420484,0.185973940726053,4.0563400073988,4.26870662500311,0.583449203625058,0.530681474926743,0.9211212992886,0.937181472789284,0.711706575388376,13.4966672359463,44.9933344718926,61.8341435700636,3,"hierarchical"
"53Gh5MSB7kKWYXdcA",1.42616473701787,0.595162675532776,3.79271448542652,4.5588571365161,0.565238286593424,0.506347526438302,0.918298599963701,0.813606585933089,0.716448682850155,12.5035659863702,43.0071319727405,60.0335146557361,2,"hierarchical"
"5fZ9mbFkp2dCyZLvL",0.792123494241495,0.320845609585557,4.24525336722888,4.16384152977586,0.534064182272005,0.564698499319652,0.98131845371039,0.957819158601534,0.627480775752463,14.56068516101,47.1213703220199,64.1477530050156,3,"hierarchical"
"5LACqtjfXnavP6M8A",1.97799715250832,0.321604141923435,4.06304148745863,4.37529826452527,0.545986563538195,0.530641261941692,0.907869722666172,0.939512399699174,0.5964853476578,12.2802451374836,42.5604902749672,58.4112913162093,3,"hierarchical"
"6G7Mori9G4LFJsArQ",2.02016742825184,0.328832184790183,4.38530312521726,4.76836432753554,0.483159297949144,0.530166371021734,0.819224206972954,0.99,0.75619629796854,12.1035016557492,42.2070033114983,59.0478124096693,3,"hierarchical"
"6j4uzW8HNrFcpQSNA",1.93616833203462,0.252900683375175,4.1187120311999,4.143288577595,0.545729817991301,0.497551627877933,0.961493936602231,0.943009764346304,0.654074105086169,13.5794238107186,45.1588476214371,61.9996567196081,2,"hierarchical"
"6Ru8t52bsqgyANH78",1.62190959521188,0.150358287679096,3.89885869179999,4.08126972205884,0.518178935296495,0.577533245523323,0.881068055924812,0.867770493599823,0.678205707375212,12.0813097020497,42.1626194040994,58.2203261093637,2,"hierarchical"
"83SwbhmvKbnkpGeok",1.9892058326093,0.34827444815375,4.33259181717254,4.04287643130807,0.462962438801698,0.538231441643959,0.87284804815354,0.738189283850197,0.542285619537992,9.38296585975048,36.765931719501,53.606740817672,3,"hierarchical"
"85QnxjnxoDBHR56h9",1.91890534245185,0.23967730925451,3.98380001457698,3.37547691794372,0.532310968644904,0.508708083076676,0.750966930196852,0.616938935247049,0.583141746212524,7.30157914530277,32.6031582906055,49.0609308590074,3,"hierarchical"
"8R3xo4bmDcubEZPpt",1.94385509662537,0.460976688229352,4.49102437039973,3.94405352749058,0.669452266122745,0.568942428162662,0.935431963547166,0.891529745543367,0.787437698475419,13.6895161174971,45.3790322349942,62.5872392838475,2,"hierarchical"
"9NZPdsRHMfTffJ86Z",1.57273614961887,0.291982691049207,3.91057793592872,3.96844212357799,0.595245643384034,0.601856066764714,0.825475122002121,0.99,0.935068418861598,14.6722535135909,47.3445070271819,64.5527140760352,2,"hierarchical"
"A7xu5DSWfjo8c3FBA",1.91042634110127,0.20279993800349,3.53422714897842,4.31326289696152,0.544828809116688,0.571545576660457,0.611130718848281,0.942454394491806,0.764975141186342,10.3441017637727,38.6882035275453,55.714586210541,3,"hierarchical"
"a9hGmsRsdt7ZJAeQk",1.19982253948469,0.404191569422043,4.09718347536326,4.50373999863658,0.600289677916687,0.56072162888307,0.851563414931249,0.99,0.972367414395506,15.4339011602302,48.8678023204605,66.0760093693138,2,"hierarchical"
"Abfu89CDogfCDRrdD",1.68984947805745,0.158703905561259,4.65375890176267,3.93057621639971,0.503187132424462,0.549724866627058,0.9507109798987,0.966329468097118,0.812777133748918,14.9072305225957,47.8144610451913,65.0226680940446,2,"hierarchical"
"AhfubTP2TdW5Wm9Tw",1.94627909105157,0.315114784201622,4.06922266121113,4.39582032547781,0.508074794449049,0.539490324773189,0.401161685836842,0.955361344176685,0.574735391777341,7.78192435627694,33.5638487125539,50.7720557614072,3,"hierarchical"
"AiXyxQy82SP82Mz9s",0.355904218098099,0.333953944413242,3.5336880083103,3.30439886943168,0.496011173858209,0.52826359440277,0.86035227679656,0.738685303556407,0.631716236797143,11.6370105502753,41.2740211005505,58.3004037835462,2,"hierarchical"
"akWAen38quSK7Kg4j",1.96637270116574,0.33411714804471,4.61359756252306,4.52045543790249,0.555203284501438,0.50011284529422,0.99,0.917516990656016,0.754285332299546,13.6565737909229,45.3131475818458,61.9644759972363,3,"hierarchical"
"At2dQJ4sv55MyXDs7",1.92120638371003,0.295002617432559,3.93681623723636,4.53515475418954,0.518749737672874,0.561762664334158,0.912852558506927,0.951439922616303,0.699854046564281,12.8190376098032,43.6380752196065,60.0958477880083,3,"hierarchical"
"aYxN6zfrwbrLBL32W",1.91762549915143,0.313166992661848,4.06983696687955,3.89820767785767,0.630687172224652,0.562301028909072,0.952246628105106,0.955340607689658,0.831487055450057,14.9968861609143,47.9937723218286,65.0201550048242,2,"hierarchical"
"B93AwGvKW9caWEvmu",0.827386692710986,0.570776829323979,3.77137904605066,3.00311340841658,0.642368683903009,0.581772755555629,0.846250891628789,0.782693693046622,0.925747750697235,13.6392073020153,45.2784146040306,62.4866216528839,2,"hierarchical"
"BaisKwodTw2aofXty",1.89219939444179,0.28334339718296,4.46123663925132,4.52155131746246,0.537802043617097,0.747785466122799,0.937831356004736,0.99,0.806787254156107,14.8044082242489,47.6088164484978,64.2601448638883,3,"hierarchical"
"bFMXvE5mC7tDsHNxi",2.00000908420028,0.34939743805521,4.24808235014745,4.59948323302591,0.509210453702247,0.509316990577152,0.3898654768146,0.469213041010369,0.603045583018489,3.72468373364441,25.4493674672888,42.4757501502845,3,"hierarchical"
"BjirnYWmbJDoF5MZC",1.13583892614534,0.232724150213478,3.5088666157692,4.11786005766157,0.533711700555288,0.51807131152633,0.868860868409205,0.930270341713141,0.85826851216127,14.238487630135,46.4769752602699,63.6851823091232,2,"hierarchical"
"bKhnRtYLu5DDWuY49",2.00626338073739,0.226216006509248,4.74876716725482,4.25089328099552,0.505278556919735,0.530582113664924,0.921091429406619,0.871820050384467,0.577268764635177,11.6678023885088,41.3356047770176,57.9869331924081,3,"hierarchical"
"bpNrvkZN8ogijjA5K",0.473435676141973,0.234188233163548,4.91140152836127,4.57301843295975,0.942207184485699,0.505988513951361,0.99,0.891110424767318,0.936618276593573,17.5627097045366,53.1254194090731,70.3336264579264,3,"hierarchical"
"bPrEvXrQaX2WdGYNX",1.9999399209992,0.352089508846399,4.34504828675329,3.97788896600088,0.464378090130482,0.621959669287881,0.819102717931818,0.916338198027001,0.643705271642271,11.3158463984214,40.6316927968427,57.0894653652446,2,"hierarchical"
"BxNfwbHaC9D97He8r",2.00069651262853,0.299203756762477,3.81524798401947,4.59570036094654,0.506677344959554,0.55731574575497,0.471495888973832,0.96885847886205,0.594587835828381,8.67221599031001,35.34443198062,51.9957603960106,3,"hierarchical"
"chzK9whS4YsmcwD3y",1.99996922503631,0.147976311023702,3.33581789346032,3.3132239086028,0.556262971043595,0.457197219744747,0.799996320010742,0.881854641196778,0.600388229426205,11.4436738078116,40.8873476156232,57.7281567137943,2,"hierarchical"
"CnADLvFo8fkyBJZkC",0.01,0.444104788184008,4.51607980814041,4.34257710952155,0.578370959789004,0.556212644634912,0.99,0.929283379212445,0.954430781539666,17.6745394503271,53.3490789006542,70.5572859495075,2,"hierarchical"
"cTg9Hn6YHgnCc95Pp",1.31195666966386,0.297801790004054,5.41608992332606,3.99852011269187,0.566713724493794,0.510367340444309,0.507333956260476,0.411296999551071,0.59758168922696,6.14427566109253,30.2885513221851,47.4967583710384,3,"hierarchical"
"D5gA3jaFXLPFZTGqd",1.99759997566138,0.235452347508728,3.10852881558831,4.29519258758962,0.494629037545955,0.531086720423188,0.804963464177053,0.914918855618511,0.690737500120912,11.8141303104349,41.6282606208697,58.4690697190407,2,"hierarchical"
"d7QvkA8PceMoQcnYF",1.61396608810418,0.151656405404172,4.73357718787396,4.68461351944339,0.472528820059327,0.685025096833074,0.947185971222038,0.940164521464677,0.960944758323053,15.8098879367181,49.6197758734362,66.8279829222895,2,"hierarchical"
"d8jhtd87Z3xEpYsby",2.00003337348127,0.376037181224605,4.18730893810453,4.47106203504151,0.482187696348779,0.507897056069798,0.923392620897562,0.87740480183352,0.830121412697389,13.1779686135942,44.3559372271884,61.0072656425789,2,"hierarchical"
"Dbtfi7wLjginpt97g",0.66269136363195,0.250232076876329,4.50302375615288,4.26295674937637,0.540033164002776,0.563209573663907,0.982654079006436,0.99,0.911232504144921,17.1662995605637,52.3325991211274,69.358981804123,2,"hierarchical"
"DjKevFkBso4yTMWR8",1.99682880889334,0.364052048431353,4.23137566413322,3.47151512776249,0.391482190777344,0.528005335402508,0.876383720732746,0.788682530926634,0.64836982080094,11.2665881184828,40.5331762369655,57.5595589199612,2,"hierarchical"
"dKpMaCJygWrdB5TKJ",1.99997865203684,0.316491088369001,4.27617166285202,4.33753159867248,0.507970941974028,0.506383643552547,0.385313079051337,0.376704779052838,0.56495495533234,2.21225040122549,22.424500802451,39.6327078513043,3,"hierarchical"
"DnRxFjmcg9Q45hrqJ",1.73199774423047,0.365125840357276,3.96919771013718,3.32759339160975,0.503645294125993,0.541244222825624,0.882690991694443,0.452856260074109,0.510690428435607,7.77692532366971,33.5538506473394,50.3946597455104,2,"hierarchical"
"DP5G3nnkvBYBp9piW",1.9042694432098,0.243710925679846,3.22966270713382,3.71287024951762,0.485275248575347,0.654407800846512,0.44274926731842,0.962563372712079,0.745358749077997,9.97472803166036,37.9494560633207,55.157663112174,2,"hierarchical"
"dS8fhk2ffh2AxcPK7",2.00108230500345,0.475130034156637,4.31968264307721,4.3007941697695,0.478659170637662,0.553441646932339,0.86406282502594,0.99,0.775165362562712,13.4452294494129,44.8904588988257,61.5417873142162,3,"hierarchical"
"dvG3gFW885sFMo5fm",1.36793011789301,0.187315430900531,3.87415615001728,3.94575108322977,0.596211922935101,0.676057610112602,0.961348329564057,0.908145710693429,0.62747053645216,14.0554156326734,46.1108312653467,63.1372139483424,3,"hierarchical"
"dWKqjzJQddLdGTCjg",1.13623494480713,0.185362147124721,4.34670985912671,4.13658585259521,0.550070134640528,0.559088202096696,0.99,0.912892768989435,0.870014097958765,15.6257599705033,49.2515199410066,65.9028483563971,2,"hierarchical"
"dxHfjoTs2oJTk77Mt",0.257774328320903,0.237202650083919,4.34656865404872,4.43088200446552,0.81068889860142,0.542688473430605,0.99,0.911844997117759,0.796906224119766,16.3711898628183,50.7423797256367,67.7687624086323,3,"hierarchical"
"e2HLhZS6gLCXmvMMW",0.562182381779347,0.223904952516309,3.99420542625202,4.42489040042286,0.578236553871114,0.580018287476456,0.944026706667603,0.862134195680175,0.83586537082015,14.6569978443138,47.3139956886276,64.1548047867986,2,"hierarchical"
"e8B4926naEsCfjs38",2.04437531130148,0.33505851156054,4.71989529983181,4.36369565543554,0.745658941776602,0.639025449541115,0.99,0.954510650312707,0.924657463935833,16.1308610895776,50.2617221791553,67.2881048621509,3,"hierarchical"
"E8tbZMXRJqzfWgsZ8",1.59776828532207,0.391465647542565,4.09593380306712,4.49146251011099,0.526196269591978,0.518198618334369,0.985374990915237,0.974547777144496,0.884143295476036,15.674572298044,49.349144596088,66.0004730114785,2,"hierarchical"
"E9LzmpdHM6iSvi34h",1.38529669256147,0.173175989262182,4.62832977650677,4.50244118943148,0.530887259335964,0.880211694589597,0.965220893423651,0.906668634688834,0.717389484351428,14.6397838479907,47.2795676959814,64.305950378977,3,"hierarchical"
"Ea7HtzzgbTJQYT5Fj",1.98844418835915,0.23941091861707,4.40545040448793,4.19849798573077,0.571546425928413,0.513702802971248,0.829766005849256,0.394553660777164,0.579563720348541,6.97372726546336,31.9474545309267,49.15566157978,3,"hierarchical"
"eJa4tvNxhZPMHStH6",1.93185472697825,0.289237293992208,4.46280108004368,3.67444284729768,0.5242133659041,0.54422941718865,0.943704322406993,0.910517285893901,0.68484393651361,12.8699401652758,43.7398803305515,60.5806894287225,3,"hierarchical"
"ejSnuLvqgFkRBorH5",1.95190594176012,0.2405447817856,3.99724092775555,3.88703260276151,0.544169295531031,0.512361178924084,0.885040064386202,0.920067511611397,0.700940563820775,12.5816433391041,43.1632866782083,59.8146150935988,2,"hierarchical"
"f2FdHBZDr8q5bibLi",0.70874038902653,0.229634769543285,4.0916937745665,4.30030511435579,0.573537190459846,0.562750641377614,0.782090530652862,0.98213705867083,0.746799387649351,13.0478377241976,44.0956754483951,61.3038824972484,3,"hierarchical"
"F5Zg4XCNFq6n2cbMK",2.10453966696329,0.295545610444256,3.74328379897577,3.9546612564475,0.484562474565704,0.503868093015047,0.563396004611925,0.486143390273152,0.592030988655243,5.35788275507772,28.7157655101554,45.7421481931511,3,"hierarchical"
"fayFWbzNk3iNFoczM",1.99017089717732,0.31203982887357,3.82810526545669,3.85001917675456,0.52109923491923,0.400145041330832,0.912803414924367,0.916817973251905,0.742220836641808,13.0172397083561,44.0344794167122,61.0608620997078,2,"hierarchical"
"feAs2YDsezGm7Y4tB",2.00000030586822,0.308611637945654,4.39776455764062,4.1712378307657,0.506923916091331,0.510907590825952,0.376950604275458,0.400110623396456,0.569695962492189,2.20866697947303,22.4173339589461,39.4437166419417,3,"hierarchical"
"fKAj3eX6QZyZhZaQX",1.99585721687052,0.22503462588851,4.06694302504966,4.16628845557226,0.589795939086828,0.521338964012033,0.792156044607234,0.893120615419472,0.660812820373306,10.8747325154764,39.7494650309528,56.5902741291238,2,"hierarchical"
"FW8pE9hEfsqWL6XYY",1.99997076585707,0.323186562527159,4.48620995030842,4.60689063724243,0.55085091234158,0.513559865437297,0.959744692074732,0.930167008436241,0.596816875357331,12.4978913678184,42.9957827356368,59.6471111510273,3,"hierarchical"
"fzK7Pj4iAgfbRSwx8",1.88472137775809,0.426008567059791,3.78628340906728,4.62131209405348,0.479775037377509,0.616195262766728,0.748046400254936,0.99,0.913141680096855,13.9152422844933,45.8304845689866,63.03869161784,2,"hierarchical"
"G4WM9iR3ErZ7APDvS",0.720468140853126,0.320360072700407,4.05658268204502,4.80784408347095,0.510423271389274,0.516443973731174,0.402628331481169,0.99,0.972001622335069,12.0005513490164,42.0011026980327,59.209309746886,2,"hierarchical"
"gBos5wbJNi362wqKs",1.99999952143113,0.330071247406759,4.01336250206949,3.28240901878393,0.565622508982295,0.51231061015918,0.655188780077185,0.647472083926984,0.596010973490017,7.82695610252713,33.6539122050543,50.8621192539076,2,"hierarchical"
"GCi8ZTfP7pjNh3ygF",1.98849671205495,0.301416204564897,3.88917275519708,4.1389953012489,0.616617792256731,0.529143390018696,0.821879519398112,0.910464667049608,0.694489682441499,11.6990301658902,41.3980603317803,58.6062673806337,2,"hierarchical"
"gDDqZ4APaFDnAPkBM",2.00491997382718,0.270010928541871,3.7861244201936,4.27868482442447,0.790239788464118,0.475193634640678,0.84563066447866,0.937387301923696,0.771583484443464,13.3081523391082,44.6163046782163,61.642687361212,3,"hierarchical"
"GEwKu8fxgYxA2CE7x",0.01,0.289306117618469,4.36568391991279,4.74873305242882,0.586553620655444,0.540814803099014,0.946962399918022,0.974635560584357,0.845794289627242,16.6312402451746,51.2624804903493,68.2888631733449,3,"hierarchical"
"ggHn6ddbqYBsqqpj7",1.85254409723049,0.218702834428073,2.84293233987039,4.45173117991118,0.515545508524627,0.50954162653767,0.832148831365785,0.943018470347146,0.789378858855427,13.2530042582806,44.5060085165613,61.3468176147323,2,"hierarchical"
"gpreusFXTLjCquosK",2.01592114593843,0.478590572604403,4.11362870553553,4.73628664275214,0.548313330001852,0.344208322901176,0.879932724084357,0.463440629176526,0.609755566112563,9.4243866549152,36.8487733098304,53.875155992826,3,"hierarchical"
"GwdKonwx45xH4bGJo",1.76458027015704,0.397420397657715,4.60220484713678,4.43119505719743,0.642212257321664,0.543908155346022,0.924392845083113,0.975920024743272,0.806364616582038,14.3814256108963,46.7628512217926,63.9710582706459,2,"hierarchical"
"h633xXHHiPR8zvQez",1.01902923127011,0.273228738620392,4.37837896623538,4.64594293510294,0.645605868962245,0.551802161258335,0.943767204725874,0.97115004096623,0.91292807569789,15.993662321333,49.9873246426661,67.0137073256617,3,"hierarchical"
"hFnRGnnbkqJCyPjhF",1.44441772531689,0.270952149236785,4.45564081690386,3.82371757312308,0.599956213382644,0.475871673262071,0.863583584459509,0.856851537269513,0.888974724839793,13.1043667454678,44.2087334909355,61.4169405397888,2,"hierarchical"
"hfnZYnFrK2htSh7Fq",1.90959406924366,0.486894837978817,4.78016865214759,2.9052883458784,0.536132597159176,0.452409090154303,0.802498556081291,0.584394357899598,0.720117404997509,8.66803206411339,35.3360641282268,52.3624468112224,3,"hierarchical"
"hh4qJjYdwZYPEHeH8",1.15550220737501,0.325000289456033,4.34099457874158,4.51213004462172,0.596533540263533,0.660258979935794,0.945331958991454,0.99,0.907958245119504,16.1594578503394,50.3189157006787,67.1597247988498,2,"hierarchical"
"hibiX8TGatbBx887A",0.01,0.272634329298161,4.7365270255131,4.37702334625625,0.633893854014799,0.642195229912799,0.99,0.973744204821386,0.952599329486716,18.5316954497562,55.0633908995125,72.2715979483658,3,"hierarchical"
"i37oYBN2MWCukq7eP",2.00022785908566,0.276647623590162,4.45062571888325,4.17377342092545,0.71284232209907,0.433590890691807,0.641100411118376,0.941113411928161,0.51543412315884,9.56495281688928,37.1299056337785,54.3381126826319,2,"hierarchical"
"i9c86bTZtwmiy2QrN",1.97981450574981,0.193877805546447,4.4139434263306,4.59821348533879,0.542563471394979,0.474053826799643,0.988042779839458,0.950560038581367,0.692842486856728,14.2785101489201,46.5570202978402,63.2083487132307,2,"hierarchical"
"ig8TppDhAgvNhrq3a",1.98753778302115,0.26262120750659,4.52817346470181,4.49574039460106,0.738743397249015,0.577408172408193,0.99,0.957413761632592,0.969283810164082,16.5398058925361,51.0796117850722,67.9204208832432,3,"hierarchical"
"iJQmXH2QMqKPp6wyu",1.38006819420876,0.25758833458462,4.1685979573337,4.34336899092565,0.514488916300568,0.594422663453138,0.957572884613899,0.946746966543883,0.666315413476157,13.7157137585341,45.4314275170683,62.0827559324588,3,"hierarchical"
"inGrj4rs6YNvqvAPb",1.90830944209431,0.244289479804426,4.55107821342998,4.54856850907962,0.522646455055635,0.635351220734718,0.952300363662586,0.823899676137808,0.854709374065347,13.1886687517258,44.3773375034517,61.0286659188422,3,"hierarchical"
"ipDaioMcYw6HwWoxW",1.99079265708342,0.219631396068516,4.12615804805211,4.72310409999635,0.602224430073462,0.730029531806384,0.79793552858565,0.90090060054531,0.860775219107323,12.7528649302651,43.5057298605302,60.5321125435259,3,"hierarchical"
"iqQMMWSpQpuKtpqzp",1.99164888221395,0.310950345178516,4.29827017084459,4.32130977176781,0.538875406606988,0.538062880196039,0.931755227854973,0.95837993889961,0.593991372596353,12.676841407816,43.353682815632,59.6136452235649,3,"hierarchical"
"iTsSFZydAxMNk4H5X",1.8736616339344,0.50837404117328,4.62210441735631,4.31399731341552,0.651282982292157,0.50935775931818,0.923556695219565,0.918705618775697,0.935086837941816,14.5816127104382,47.1632254208763,64.189608103872,3,"hierarchical"
"ixhJYtMzcxshRLyCH",1.74560450519955,0.259161551899787,4.72843554163298,4.47740744588737,0.638754505677008,0.570147326410905,0.969994328813933,0.967917892603126,0.886593839085459,15.2836404210855,48.5672808421709,65.4080899403419,3,"hierarchical"
"iYTgW5T333CWcsfmh",1.84980747573472,0.296467122106108,4.37307922534617,4.75060123800348,0.679196380313185,0.532690643715401,0.923699864025198,0.974158673669827,0.679409063286481,13.3321420426951,44.6642840853902,61.6906667683858,3,"hierarchical"
"iZfaFMuMSyvAddwBS",2.00514328900698,0.336199361489001,4.30865191408249,4.58464056085382,0.54208534684991,0.51380786892771,0.900532731884505,0.95687666996261,0.615842324278982,12.2728200994735,42.5456401989471,59.1969686143376,3,"hierarchical"
"jbpaPgCaMgYkRWEao",1.67161172910596,0.21386841051554,4.2228129298782,3.9156839345421,0.531297407281089,0.511916258164144,0.447764715605415,0.413849411521078,0.600580414542528,3.65820762804001,25.31641525608,42.5246223049333,3,"hierarchical"
"jtCkRhCfghMB4pSKc",1.84551970116616,0.397617973879652,4.32102073186204,4.36732292801841,0.507968427207298,0.545349348935914,0.964389834859787,0.952463792813692,0.723802629792018,13.6252057024296,45.2504114048592,61.5103738127921,3,"hierarchical"
"jtSCTzq2BSCnhLpJm",0.962836427597944,0.211879978632762,4.4106723250197,4.76623157870293,0.537191652077489,0.685121346383766,0.883910294637741,0.99,0.8134046639108,14.8968312986208,47.7936625972416,64.4449910126321,3,"hierarchical"
