"participant","envy","guilt","temp_game1","temp_game2","sensitivity_game1","sensitivity_game2","alpha_Q_game1","alpha_Q_game2","w","nll","aic","bic","best_k","approach"
"k75ryzJLnpnjcyWMZ",1.89763960695088,0.31376229557242,3.58015541250011,4.35938809785382,0.521051339793718,0.564776514866987,0.797543285947466,0.917730254575964,0.789435948683044,12.0868103442022,42.1736206884044,58.6313932568063,2,"hierarchical"
"kk82Zwq8qB3EPZDqz",1.99999676396877,0.576845245528736,4.91210550789158,3.27768395216883,0.75875961096001,0.467461005837561,0.843704352365646,0.624653937666305,0.87653834047719,11.7506323195438,41.5012646390876,58.7094716879409,2,"hierarchical"
"KQ3vR5FMgLmQFvHYY",1.05913723683116,0.239503413321079,4.73921525889456,4.44023179215769,0.601245751136693,0.547415604838028,0.99,0.981667960717602,0.820670087891161,15.7755854898141,49.5511709796282,66.3919800777992,3,"hierarchical"
"KRjcZ7HM83rHBHa2z",1.87665159785721,0.400942471321417,4.91347318317761,4.28083016687824,0.675797087766344,0.5015905162075,0.839968725431202,0.433260946254338,0.860733206843408,9.78381439700134,37.5676287940027,53.8275912019356,3,"hierarchical"
"KrMKd9t6wHWcie5KY",1.74715596096519,0.262820522329994,4.16225240275923,4.32499975315068,0.589777254136888,0.605577691418521,0.960078827220242,0.917469853866676,0.7243595936102,13.6226498696522,45.2452997393044,62.4535067881577,2,"hierarchical"
"kS3ZuehqRYQaatj7X",1.41908347207465,0.174811841474021,4.19445749900973,4.36387090098486,0.667535731637977,0.549347464955644,0.983537899931042,0.925159382665593,0.928898482536681,15.9010032271371,49.8020064542743,67.0102135031276,3,"hierarchical"
"KsdrRF8ja8FFhws5f",1.98451145196704,0.421238433111926,4.31008931160135,4.44139782704818,0.206405853565514,0.582244518948251,0.754436650554994,0.99,0.855850780975209,14.1018090545706,46.2036181091413,63.4118251579946,3,"hierarchical"
"KyRPNfTRmBvPMrHqq",1.94045757271649,0.287226441314404,4.29291493596654,4.2991074921934,0.503015488849494,0.424020405347352,0.942321069224541,0.704516518699948,0.618245598698414,11.2827962480336,40.5655924960672,57.4064015942382,2,"hierarchical"
"LEGhKb3RP6EcgEKvX",2.06504019283375,0.344842631717188,4.72819921846014,4.74303634502528,0.756320855933686,0.495378079289379,0.99,0.917276091548027,0.899340721646026,15.1552617186855,48.310523437371,65.5187304862244,3,"hierarchical"
"LpjrYMB38ej53iybS",1.99119461401614,0.24921229539123,3.57204060689612,4.30188864139744,0.559414255771117,0.592152817690539,0.725161795360789,0.75918203109301,0.785564845219193,10.1269342808447,38.2538685616893,55.2802512446849,2,"hierarchical"
"LrdehovdoeNoYXHvL",1.9921458150561,0.276367682522774,4.36252277049596,4.5173941912926,0.758299078510613,0.63783861510425,0.93233643421195,0.965583334216074,0.913354031389404,15.5103292475802,49.0206584951603,66.2288655440137,3,"hierarchical"
"m7jzbNcshmJ7ZZEwp",1.73062229194446,0.276287565901034,4.49948527054907,4.65688187942932,0.53689126881566,0.537992509912662,0.973941303951096,0.99,0.768349662881882,14.5868360392664,47.1736720785328,64.2000547615284,3,"hierarchical"
"M85ajvswFgHgYCgpD",1.8740741130145,0.299074043318601,4.57736227493594,4.66315839639582,0.665242266358766,0.502556993368238,0.971970547054782,0.948129555842941,0.803161771931614,14.3730440815717,46.7460881631435,63.397416578534,3,"hierarchical"
"MBh52GAaDc7XcK7fu",1.99948405694892,0.37899728633034,2.78451944137458,5.16458161955376,0.422389507292731,0.52765111681753,0.634098874277159,0.581546180618283,0.569905892811205,7.7241311222626,33.4482622445252,50.6564692933785,2,"hierarchical"
"MDfLeY4zbfLsLWT97",2.00000296841081,0.302988400058154,4.13345044600601,4.1182315713889,0.517503330396785,0.507417241399012,0.431341307411931,0.397212815510097,0.584775415620031,2.68409695279571,23.3681939055914,40.5764009544447,3,"hierarchical"
"mFsazycX7sAsp9h25",1.95026142527749,0.424627693956368,3.60000554553141,4.19675612305804,0.536470915406938,0.516400515621952,0.743937556650685,0.93116972763636,0.678580338006151,11.057720528928,40.1154410578559,57.3236481067092,2,"hierarchical"
"MozhHaQ4szyqQu5eq",0.644736207181669,0.479832072560021,3.95952146630891,4.09714397704019,0.510336549919998,0.537884218384574,0.855870812898614,0.739038731863464,0.628050550877204,12.5700541187792,43.1401082375583,59.7914366529488,3,"hierarchical"
"msdLxvzuFuBEfwHNP",1.99993082835138,0.213062804263894,4.06216397334874,4.18568962988873,0.537185476548489,0.0148922564084233,0.435178827507639,0.776330138233325,0.657659103275215,7.94096642858142,33.8819328571628,51.0901399060161,3,"hierarchical"
"mtSNnmY4epZtXbxjF",1.99375902468562,0.214878026226005,4.51166757480283,4.35507674500704,0.555477143333706,0.585038277211225,0.890620789139047,0.939781721560151,0.94318167949327,14.5934083236578,47.1868166473157,63.4467790552486,2,"hierarchical"
"MXMDFz7DphghwASKG",1.58986678061251,0.277155076463379,4.70359246971984,4.38242254440675,0.523881172805926,0.558378079553945,0.99,0.978544023204451,0.747167338261581,14.7956181538464,47.5912363076928,64.0490088760947,3,"hierarchical"
"N2RXRFHQ2rhtDakGM",1.99663096496895,0.636258168555567,2.8939950077932,3.05317319118534,0.546709012949629,0.517085659709293,0.767171427236772,0.738397049659253,0.645989391463008,10.057009160401,38.114018320802,55.3222253696554,2,"hierarchical"
"n3MHhgEbesYtmt2kn",2.05167673820538,0.268325745162528,4.70823511429561,4.38438306740492,0.774415033485229,0.529518590912585,0.99,0.922715657098731,0.894780703472164,15.3473173953148,48.6946347906295,65.9028418394828,3,"hierarchical"
"n3NfFKtoPnhZpasBC",2.00217594408144,0.651214459095183,2.24832020968982,4.07722907216208,0.516227309924561,0.550351096824995,0.591490357643459,0.881452900962665,0.853094774997689,11.1493046710855,40.2986093421709,57.5068163910242,2,"hierarchical"
"N5ZHcAxKkpfLMLkK2",0.20346025547922,0.231258737780647,4.5234549074325,4.39908333702519,0.552582409070628,0.702963073787473,0.953183262793742,0.99,0.926921568935723,17.7082524354869,53.4165048709738,70.4428875539695,3,"hierarchical"
"n9aaRzPoqbYJ6PBxf",1.54707949754326,0.338600346042736,3.6828404282115,3.7617390159085,0.524368531305943,0.523928182829258,0.447339274599402,0.931068625462216,0.603897085957063,8.48588356957798,34.971767139156,51.9981498221516,2,"hierarchical"
"nCh2LGBiZh9Zbacqh",1.42906232160292,0.281338426603275,4.12969485405591,4.29353556249294,0.570279616506267,0.616493849457461,0.970187737801264,0.99,0.821248149043062,15.7136706791443,49.4273413582887,66.635548407142,2,"hierarchical"
"NdwuaTz3c455EDcMR",1.58953078521748,0.225987589105033,4.3104485878087,4.10785066256975,0.650372309544465,0.742035578982743,0.954391648318495,0.961083698444207,0.892760001455263,16.2874560146017,50.5749120292035,67.6012947121991,2,"hierarchical"
"NFBuuZTCH8LQ2kWCB",2.00001287572231,0.334626113165792,4.01356017644046,4.34385079263173,0.511472608850799,0.557168086343604,0.824346959181095,0.92755809837111,0.632695130892927,11.0803232261333,40.1606464522665,57.0014555504376,3,"hierarchical"
"nhHityYuFwTypnDnG",0.256842761094142,0.242275020895597,4.59342923868111,4.96462854272435,0.431133931359919,0.950098326475025,0.972644224725365,0.99,0.874969792949983,18.5536189309437,55.1072378618874,71.9480469600584,3,"hierarchical"
"nofYosxEPLN62DENK",1.26924960622382,0.28621674176886,4.51540286139583,4.34566869405927,0.562656013399594,0.49537645302381,0.98512707873408,0.890812515104559,0.622382617607717,13.2434395847834,44.4868791695668,60.3376802108089,3,"hierarchical"
"NtML36DS3EbbMyQme",1.49487593700148,0.208130383871812,4.63742038088831,4.40169670673514,0.546407089238553,0.72632086991374,0.99,0.99,0.810453844248205,15.9522948462158,49.9045896924316,66.5559181078221,3,"hierarchical"
"nzAZFfjoyKnjRsrFS",1.87573104485376,0.400378558191336,4.29622210925549,4.37742146400299,0.614478915305271,0.518391945599926,0.958261394716587,0.968046167198736,0.718656085830163,13.8253827990194,45.6507655980388,62.6771482810345,3,"hierarchical"
"otzGMAMYTaNM4DdPn",2.00005580702325,0.291647332162218,3.85105965551191,4.40083250777342,0.220630951430029,0.53572527633735,0.826911711732254,0.95861617790761,0.643199488346582,12.1742906788123,42.3485813576247,59.1893904557957,3,"hierarchical"
"p9Pc7iimdmsm2sGzM",1.88099523526971,0.417305067775,4.77318169183209,4.40131834732211,0.632516970608029,0.583119286785046,0.99,0.741016674334187,0.765804114256224,11.6447195193481,41.2894390386962,57.7472116070981,3,"hierarchical"
"Q33ZkhGogK54Yiad6",2.00722333817068,0.368021952813198,4.43092143945552,4.46978646801874,0.48529970847605,0.55306625323744,0.924049730632465,0.96210239336272,0.726455074001106,13.0868194901711,44.1736389803423,60.0244400215844,3,"hierarchical"
"Q9yqtaGi2EPt3hwfa",2.0304954682374,0.445394047326255,4.5618136391305,3.79318785088933,0.563069551751664,0.537668687314156,0.909296982691628,0.834369544311361,0.84540110116657,12.7090936991632,43.4181873983263,60.2589964964974,2,"hierarchical"
"qc9nsRDra6Y5AbpGC",0.317030977836555,0.556837075247505,2.77469373560099,4.42876534882705,0.568099552169455,0.444392247610484,0.756273917326477,0.930445312543508,0.905349288295626,14.5889239149922,47.1778478299845,64.3860548788378,2,"hierarchical"
"QEkygPKFDHX8dTovL",2.00459258048993,0.388640576687882,4.34002526008801,4.64061520529009,0.504745548840147,0.492116587686686,0.903919007929994,0.96120576530442,0.584100882269847,12.1355904290489,42.2711808580978,59.1119899562688,3,"hierarchical"
"QiAFXTGpSRyku26si",0.311515653158488,0.166168419151898,4.71463966479615,3.89328646380989,0.543554942672167,0.587005522347215,0.474752359732063,0.938574129200455,0.660575663553329,11.0185706661528,40.0371413323056,57.2453483811589,3,"hierarchical"
"QphCK7XfX4oCrjvww",1.8639962616921,0.31832036185624,4.51464857426658,4.52658997117807,0.539616964682306,0.514154436769633,0.977553534629647,0.99,0.613767179302404,13.7468846416061,45.4937692832123,62.3345783813833,3,"hierarchical"
"QT7mxdnWgS9W97t2H",1.99081640643418,0.37030286908619,4.38312292692202,3.99233169358546,0.497115129401419,0.580696303329356,0.901337389106953,0.86063071249938,0.717787105392539,11.8274749904727,41.6549499809453,58.8631570297986,2,"hierarchical"
"QwxrtX6nKnEXWhPim",1.93318401558723,0.294961753914947,4.65237042975518,4.35631116925413,0.543727806484347,0.769122631714947,0.964206259997165,0.99,0.883258862283411,15.8380892634988,49.6761785269976,66.8843855758509,3,"hierarchical"
"r8A8dnypXvzzDjC9A",1.63913170338429,0.451172373560504,0.173950460570823,0.1,0.50002041869406,0.499739636392676,0.374803820641469,0.476510460025931,0.615861966701254,7.95995012199261,33.9199002439852,50.9462829269808,1,"hierarchical"
"RAnPiw2wuw8cPAnZM",1.8563302501752,0.192094790715552,3.80690943334797,4.14468411572084,0.622658124954116,0.543766523473861,0.858443549781675,0.934216189164643,0.698190257320765,12.9577639049493,43.9155278098986,60.7563369080696,2,"hierarchical"
"rCALFNNX4fFAWXKF4",1.76711045729651,0.168647867422908,4.18201674871414,3.48909702645015,0.542041829727613,0.532212524892465,0.712506628095054,0.79864567522622,0.905529087076762,11.3618609182747,40.7237218365494,57.9319288854027,2,"hierarchical"
"RFCGABXPtqyCd98Tm",0.832240713768851,0.379237928607862,4.0038883563317,3.21985865441342,0.559654108360636,0.558522633598829,0.957369751604247,0.890214256949597,0.900319796305829,15.5499370973645,49.099874194729,66.3080812435823,2,"hierarchical"
"RnGhGAoxgGGCzXdNR",2.00476542261817,0.380446444106973,4.43303899142072,4.60637131141562,0.54256452017559,0.5403639807379,0.879538552767742,0.979576012422004,0.653454558514121,12.4138885876477,42.8277771752955,58.8854838805598,3,"hierarchical"
"rRaFaEeBvfwz5YYyz",2.17494913970837,0.314429922958635,3.76563669237798,2.74058170306663,0.489595249682455,0.550702298056398,0.830679932737485,0.829132876051522,0.552757021719062,10.8266831100315,39.6533662200629,56.8615732689163,2,"hierarchical"
"Scejxx5jwQ4pGjsdH",1.78181277044994,0.265066162970967,4.25331472185753,4.39487311433989,0.568852815788797,0.41000792346573,0.959064529070699,0.981500063418328,0.683073571318019,14.1774621901527,46.3549243803054,63.1957334784764,3,"hierarchical"
"Suf75kfKvqyAqe5a5",1.21829788579499,0.149177708358463,4.43214796271624,4.48572930590271,0.600164561921947,0.754514106125847,0.965389926574517,0.99,0.913919301594139,16.8776285237053,51.7552570474106,68.9634640962639,3,"hierarchical"
"svtP9WMjEcd9CBpsP",2.00047781226282,0.269564257255942,4.56330309781362,3.7808190796767,0.442842346769014,0.513966385215411,0.847305122343551,0.430530865900812,0.552413820371531,6.85112634729412,31.7022526945882,48.3535811099788,3,"hierarchical"
"sxpHgkezZ7Az2shHq",2.0090001313357,0.219804245329825,4.73295241903857,4.77233246789848,0.506680529407459,0.557810607061138,0.912693547913013,0.99,0.806853084079188,14.0600350685795,46.1200701371591,63.1464528201547,3,"hierarchical"
"t3QxQ6jXii72iYCJs",1.55581854342563,0.284747885894885,4.57761456963624,4.35934646626955,0.546148955512367,0.553574345169592,0.969940882984873,0.99,0.889557112212735,15.7552530578071,49.5105061156142,66.7187131644675,3,"hierarchical"
"tchBBCWaoktNqcDJQ",0.825037320620316,0.266586616164489,3.77021079392538,4.72317768724321,0.563117179813077,0.548974088024818,0.928713570136187,0.99,0.811964007784414,15.1946980025859,48.3893960051717,65.5976030540251,3,"hierarchical"
"tH64wBxa8PTJXp898",1.99832812880501,0.37435305363749,4.53058025209418,4.45021249824002,0.503647048168293,0.54713200546921,0.910113777105119,0.908723948092553,0.636661500266415,11.7988594439727,41.5977188879455,58.4385279861165,3,"hierarchical"
"tHGcfndE9oTaQrbZo",1.99999973581199,0.256494941241964,4.33043295335559,4.19401724082555,0.501615234455897,0.50775743000945,0.490588877328336,0.395793498695817,0.571552379484305,3.31608174569783,24.6321634913957,41.6585461743913,3,"hierarchical"
"TncHr8XzgrSsm9bhr",1.73059219222671,0.243244921126609,4.67455802816999,4.28922639496922,0.590429463277357,0.577663886437954,0.958609847719042,0.915002644504684,0.707333643952342,13.1221364083202,44.2442728166404,61.4524798654937,3,"hierarchical"
"Tomg5iun2wXdEtrGb",1.64323262261127,0.244301755251708,4.31401148502263,4.75486838170727,0.638328463475098,0.503878013562291,0.939195406708548,0.99,0.80541818792021,14.705488610637,47.410977221274,64.4373599042696,3,"hierarchical"
"TPPSGrBR4EcTzdYCc",1.68499651118367,0.22601453766115,5.12352614670015,4.09590768241106,0.562185869403252,0.516132089013913,0.63797920317547,0.410995528387332,0.716061930560114,7.0354033549384,32.0708067098768,49.0971893928724,2,"hierarchical"
"ttDSiPLpEcCMkfJCN",0.0942901316405183,0.40096914325604,4.26432934943804,4.22392563254315,0.527477809874047,0.528507652282573,0.957088922262403,0.871121525982592,0.751497825958198,14.9872371990441,47.9744743980881,65.0008570810838,2,"hierarchical"
"u4HsniGxweJKnaE3J",1.97031464797753,0.301422654211921,4.38545610203096,4.56810716201691,0.5247678348089,0.596903156414833,0.932198191281233,0.923767922683657,0.658999462498234,12.6700879202212,43.3401758404424,59.6001382483753,3,"hierarchical"
"uf3savX4JPbojL3W4",1.94353522310165,0.359372907506805,4.25060762060652,4.37151075707291,0.546852193204513,0.575598413006677,0.892718199020326,0.949062310986948,0.876112037176245,13.9430362679969,45.8860725359939,62.7268816341649,2,"hierarchical"
"uo7uXGZ3yDjDijhvn",1.83956284436545,0.242912404401314,5.30936190551399,4.75349321868097,0.527315656485798,0.30362016915435,0.503836114612633,0.99,0.778623979293049,12.3692962680266,42.7385925360532,59.7649752190488,2,"hierarchical"
"up72PaREeYvSt8NGC",2.0009947563685,0.299787318396798,4.32540037747195,3.90074354194545,0.520528633585105,0.314830171307873,0.934034486043842,0.898445000013504,0.541403674129777,12.5604327339609,43.1208654679219,59.9616745660929,3,"hierarchical"
"uySJDtSAH7NTwzChc",1.94107840681115,0.272950251829313,4.33789465198731,3.50451154578075,0.537462450997193,0.529830764604665,0.89560558300213,0.662748418810848,0.654666478308621,9.58422362061378,37.1684472412276,53.8197756566181,3,"hierarchical"
"v3C8m3hrGBFw7C6yR",1.92235455202448,0.360832894190514,4.44691339789443,3.97378743209637,0.512391030656867,0.514328978785005,0.782059982231886,0.423258918637422,0.493451718966438,5.70167873027113,29.4033574605423,46.2441665587133,3,"hierarchical"
"v3nJGaFTLZeP9a8Wf",1.98065216656376,0.197481329509339,4.22106140931086,4.4954508433742,0.580629311500463,0.516321205440132,0.763696311635929,0.957794833963618,0.811884516261766,12.0398634019757,42.0797268039514,58.7310552193419,3,"hierarchical"
"vqYFpsi2erDcHcAvs",2.01271997295445,0.308542301494313,4.50471543213406,4.54362015449184,0.73550389261443,0.526982275443105,0.984375209494951,0.932069222489669,0.873244245528242,15.0312345602095,48.0624691204191,64.1201758256834,3,"hierarchical"
"vXitrhFTWWXoGhLQS",1.55325752481989,0.200678239240471,4.35860016963937,4.28158380119969,0.530224744196963,0.498964123407487,0.97144793152715,0.949284199790436,0.796441757735698,14.7618679545032,47.5237359090064,64.3645450071774,2,"hierarchical"
"WcpFWD3sn2dnt7ruN",1.26217901798987,0.18653926916721,4.2674470435676,4.40113966630912,0.680446940155517,0.684074598077772,0.915152476706578,0.960987807192884,0.869530172862967,15.4509970440818,48.9019940881636,66.1102011370169,3,"hierarchical"
"wG6QjNWp5mYqNWuBF",2.35727951633284,0.295948421841243,3.4354632855019,4.08954147310519,0.548436238945877,0.472305211148888,0.511901278104112,0.86579025373468,0.601949542268877,7.82470077682692,33.6494015536538,50.8576086025071,2,"hierarchical"
"wkP56uZ6uxtoZWvEx",1.09841752996952,0.221377071926778,3.71980548459638,3.81033299736639,0.507419380506615,0.540235305832251,0.753882216708039,0.870077977772475,0.829494798199652,12.2849849345558,42.5699698691115,59.5963525521071,2,"hierarchical"
"WPFaEtA7nyZHg4Y47",2.03993750135368,0.239965503070224,4.39968208493987,4.49135955440951,0.605333329103621,0.517490739275612,0.926985511425725,0.950486361216915,0.606654338203624,12.6580386101064,43.3160772202128,60.1568863183838,3,"hierarchical"
"WqjyipyHYQTFDgpma",1.84918993372122,0.238816239162444,4.59831760604247,4.20554940077593,0.576999132580966,0.559982339695341,0.98195457807517,0.968023821007696,0.669352951016913,14.1030164284869,46.2060328569738,63.4142399058271,3,"hierarchical"
"wrfmh8v8Ndz7y92Zi",2.01774912759165,0.238040509585052,4.20859629069943,4.68927492053909,0.676205294638019,0.513486337763651,0.943101765769223,0.966626499078045,0.869922704881012,14.8817693058551,47.7635386117103,64.7899212947059,3,"hierarchical"
"wRYnMSayjZKRGqRqt",1.71134217066428,0.259990756430837,3.91681884212261,3.96173508638716,0.512690131617701,0.515078098772991,0.413051875148507,0.409082642342898,0.590458543666506,2.95483053754737,23.9096610750947,40.9360437580904,3,"hierarchical"
"wsZzoe3S4epTeQauL",1.9872330651702,0.418214488668656,3.84645001696315,3.97289439658209,0.539135897177518,0.582655425884836,0.85042639098182,0.865420909436272,0.671613380425525,11.3426370859688,40.6852741719377,57.893481220791,2,"hierarchical"
"XegK3ZL8buDE4txYG",0.0530998653191635,0.383362190938444,3.91612490755802,3.43313720056856,0.600044738136985,0.553184049777682,0.982288242547394,0.887307507383425,0.810435715905364,16.1815813489137,50.3631626978274,67.5713697466807,2,"hierarchical"
"XH98XuvMaGixN3eSp",1.99845677100548,0.251691569658857,3.80562472618583,4.21004480755509,0.533863412617052,0.598721644837614,0.436845548571571,0.711080810879975,0.581550897875461,5.43980807820962,28.8796161564192,46.0878232052726,3,"hierarchical"
"XQeKZ56cpS9nyygnL",1.67278382257422,0.242869337211749,4.47856636005529,4.52171559017,0.629400206179369,0.504594597793978,0.980060274962616,0.361275599716269,0.716124180606282,8.85605819420931,35.7121163884186,52.9203234372719,3,"hierarchical"
"Xs8SR4fz3z2r8oZMn",2.16412859499065,0.305432587267817,4.38305380898174,3.76418219495445,0.51128493163188,0.513812877381495,0.55402766577931,0.420627895194199,0.594465831361846,4.57923582130068,27.1584716426014,44.3666786914547,3,"hierarchical"
"xwzqYG2ZvEjx6mhJ5",0.01,0.549904976118093,4.08474731011113,3.03855236375654,0.616124258701106,0.545965964039019,0.970753157341988,0.702478129851658,0.926217737361462,15.303266614527,48.6065332290541,65.8147402779074,2,"hierarchical"
"yCHzWTjvx5F5HfJwd",1.99375735735546,0.2573111257149,4.45332311031524,3.92395030624745,0.565083175182923,0.5060221951134,0.888775907076727,0.899542000251446,0.547590947059085,11.5709093112388,41.1418186224776,58.3500256713309,2,"hierarchical"
"YcSSS9cB9GAyueBcA",2.01397877879843,0.206500893171088,4.31815101758936,4.47387159522687,0.540815162975145,0.48356003823975,0.935885089231741,0.944473973011836,0.744799776181206,13.6637489413956,45.3274978827912,62.1683069809622,2,"hierarchical"
"yerbgPdoxYmef2g9C",1.091859455789,0.524085082985205,3.70287643204501,3.74101838739899,0.562347246798645,0.759476258717422,0.957313107835784,0.804416047684118,0.808139073960354,13.7513927245161,45.5027854490321,62.7109924978854,2,"hierarchical"
"YhxDftyhYzoMQY8bk",1.77750793559807,0.23447891467926,4.51062900599713,4.76396069536296,0.558995657108466,0.669510320466906,0.925734270848648,0.99,0.882441878775326,15.1610061376394,48.3220122752789,64.1728133165209,3,"hierarchical"
"YNKzunS5xPmBze6ea",1.59147602116214,0.149695197024446,4.24693178946932,4.57862395917087,0.57975086397041,0.562598235651129,0.962395695781145,0.952671035934675,0.766228184436628,14.4293956757763,46.8587913515525,64.0669984004058,3,"hierarchical"
"Ypev43WHEFDqHzLbZ",0.899306541409216,0.241013922848888,3.97705142291578,2.63960735519623,0.489605594502012,0.54295367361081,0.572553544417768,0.630028954748381,0.601788150097364,8.12843882517814,34.2568776503563,51.2832603333519,2,"hierarchical"
"YWYrb3pQagdr9GHZy",1.95674422217837,0.241327710908619,3.92202347642256,4.48009117198997,0.832952145793092,0.698579656859047,0.947010384763037,0.875523825402547,0.762250409441727,14.7531202017848,47.5062404035696,64.7144474524229,3,"hierarchical"
"ZbKdYEBcyQRYYRZRd",1.98677921616346,0.414132678465585,2.17014492245118,4.09304605927338,0.524028874601334,0.585677791919569,0.649840218760764,0.859551470255512,0.695004304793889,10.087418275572,38.1748365511441,55.3830435999974,2,"hierarchical"
"zgoFBo6m4D8jZDPFE",2.02825359944221,0.165198948246394,3.90442325059092,3.94553263776528,0.45517358331063,0.636493556037445,0.86658906593557,0.931361552661778,0.809463523664905,13.7805491229532,45.5610982459064,61.8210606538392,2,"hierarchical"
"Zy9TbjSysyttPJkfj",1.95071855676885,0.2650258395439,4.42628383605339,4.0590443032135,0.576881460053968,0.646333130989287,0.976754391672133,0.891733375585239,0.80274748230467,13.9789170467837,45.9578340935674,62.7986431917384,2,"hierarchical"
